STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
514,TNA,0.49,24292369,1759221,0.04,22533148,
515,TNC,0.49,9432500,10829,0.01,9324210,
516,TNH,0.49,25418749,18732168,0.36,6686581,
517,TNI,0.49,25725000,15805,0.00,25566950,
518,TNT,0.49,24990000,766,0.00,24982340,
519,TPB,0.30,474526648,474525648,0.30,1,
520,TPC,0.49,11970992,550502,0.02,11420490,
521,TRA,0.49,20312299,18988498,0.46,1323801,
522,TRC,0.49,14700000,21985,0.01,14480150,
523,TSC,0.00,0,386203,0.00,-386203,
524,TTA,0.49,77156839,435828,0.00,76721011,
525,TTB,0.00,0,19501,0.00,-19501,
526,TTE,0.50,14245200,227,0.00,14242930,
527,TTF,0.50,205599151,2462430,0.01,203136721,
528,TV2,0.15,6752721,6570504,0.15,182217,
529,TVB,0.30,33629105,2818517,0.03,30810588,
530,TVS,0.49,52466840,31450218,0.29,21016622,
531,TVT,0.49,10290000,81761,0.04,9472390,
532,TYA,1.00,6134773,2554706,0.42,3580067,
533,UDC,0.49,17150000,4308780,0.12,12841220,
534,UIC,0.00,0,1026480,0.13,-1026480,
535,VAF,0.49,18456020,21234,0.00,18434786,
536,VCA,0.49,7441787,1288762,0.08,6153025,
537,VCB,0.30,1419754971,1116341362,0.24,303413609,
538,VCF,0.49,13023776,175705,0.01,12848071,
539,VCG,0.49,238081140,14498083,0.03,223583057,
540,VCI,1.00,435499901,74980269,0.17,360519632,
541,VDP,0.00,0,62123,0.00,-62123,
542,VDS,1.00,210000000,3334948,0.02,206665052,
543,VFG,0.49,20440160,1099529,0.03,19340631,
544,VGC,0.49,219691500,24282103,0.05,195409397,
545,VHC,1.00,183376956,52540189,0.29,130836767,
546,VHM,0.50,2177183744,997833104,0.23,1179350640,
547,VIB,0.21,432072953,432072953,0.21,0,
548,VIC,0.48,1857732271,466938596,0.12,1390793675,
549,VID,0.50,20418034,18449,0.00,20233544,
550,VIP,0.49,33550761,1618341,0.02,31932420,
551,VIX,1.00,582139189,27182705,0.05,554956484,
552,VJC,0.30,162483400,88208467,0.16,74274933,
553,VMD,0.49,7565731,216881,0.01,7348850,
554,VND,1.00,1217844009,180722146,0.15,1037121863,
555,VNE,0.49,44312146,5368105,0.06,38944041,
556,VNG,0.49,47665537,463773,0.00,47201764,
557,VNL,0.49,4619230,87041,0.09,3748820,
558,VNM,1.00,2089955445,1158225025,0.55,931730420,
559,VNS,0.49,33251004,13229342,0.20,20021662,
560,VOS,0.49,68600000,1602610,0.01,66997390,
561,VPB,0.18,1189674791,1189345868,0.18,328923,
562,VPD,0.49,52228918,86549,0.00,52142369,
563,VPG,0.49,39297184,576651,0.01,38720533,
564,VPH,0.49,46725322,669266,0.01,46056056,
565,VPI,0.49,118579812,2267134,0.01,116312678,
566,VPS,0.49,11985788,166165,0.01,11819623,
567,VRC,0.49,24500000,204386,0.00,24295614,
568,VRE,0.49,1141121020,735336512,0.32,405784508,
569,VSC,0.49,59422004,5915960,0.05,53506044,
570,VSH,0.49,115758210,27166858,0.12,88591352,
571,VSI,0.49,6468000,9266,0.01,6375340,
572,VTB,0.49,5871204,555839,0.05,5315365,
573,VTO,0.49,39134666,1074541,0.01,38060125,
574,YBM,0.49,7006941,28416,0.00,6978525,
575,YEG,1.00,31279968,5032854,0.16,26247114,
